0_0,1_0,2_0,0_1,1_1,2_1,0_2,1_2,2_2,0_3,1_3,2_3,0_4,1_4,2_4,0_5,1_5,2_5,0_6,1_6,2_6,0_7,1_7,2_7,0_8,1_8,2_8,0_9,1_9,2_9,0_10,1_10,2_10,0_11,1_11,2_11,0_12,1_12,2_12,0_13,1_13,2_13,0_14,1_14,2_14,0_15,1_15,2_15,0_16,1_16,2_16,0_17,1_17,2_17,0_18,1_18,2_18,0_19,1_19,2_19,0_20,1_20,2_20,0_21,1_21,2_21,0_22,1_22,2_22,0_23,1_23,2_23,0_24,1_24,2_24,0_25,1_25,2_25,0_26,1_26,2_26,result,season
-0.3538476931234871,-1.635714216907272,-1.06181000882327,-0.4064349189812511,-0.400473804517169,0.12029595548046061,-0.5086845197243436,-0.6826136831062114,0.5716269841678733,1.052812652742297,0.5528578955652409,0.01996453831321768,0.5570898755524714,0.7123824403472316,0.35600004210866004,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,0.015289610376884158,-1.541879908869758,-0.011538252553459687,0.6871704485102634,-0.10916552490950233,-0.4485235682020991,-0.005649795949376288,-0.7657566465414158,1.3793631088812688,0.654208895709278,-0.27750026125565097,0.23790677227064544,-0.7288336405831585,-0.6976025714205811,-0.7562199594333749,0.6218196118011371,-0.3348702150410418,-0.7816653382013048,0.43507814613529416,0.12397322339678354,0.9404497562374738,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,-0.6226235361766885,-0.0779675470001528,0.15965021233833568,-0.4234039477611421,0.31078893949240827,-0.25808545575343056,0.5389795757038296,0.757796078632549,0.4928248303095523,0.6913460954289025,-0.7919275248172416,0.669456477308941,0.3474997411993947,-0.18915270404441115,0.7596270677907335,-1.244912383981385,-0.5796443432017608,0.1826272157663177,1.072039622684447,-0.5536531912686685,0.049072110074374925,0.8270714567713844,-0.953535271326115,0.18722238906040556,1.7492708241533483,-0.25597479358285014,0.6599342375290866,1.9457085717907532,0.28444095909030687,0.23563808274965103,-0.029823758498724956,0.07783435514513759,-0.6527205483998734,-1.335966195115275,-1.2039247290921733,-1.287487302470887,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,win,2019/20
0.6593722528889724,-0.008888676280016092,0.11251836924945531,-0.9272546933620373,-0.42725897286276626,-0.90988807073229,-1.5147998928398592,0.7636737430855393,-1.681124175925522,0.18118976485485047,0.3758217950372984,-0.8746460929901749,-0.04733435252710948,0.09472543834369034,0.5102667092412203,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,-1.1506343400093908,0.0405168517891843,1.233962025610517,-0.8959525152798563,-0.5556054297772742,0.6824802550583106,0.09168738643676325,-0.7704444506744381,-0.029302133218875974,0.40764504756071857,-0.4618810246541189,2.864919250516132,-0.7288336405831585,-0.6976025714205811,-0.7562199594333749,1.5179046880725204,0.16830888730607638,-1.1808433427684129,1.5553227682331536,1.2969078731833168,-1.2268604447211189,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,-1.9393188174277,-1.6227595902767453,-1.7888439498075497,-0.41982498517529115,0.5994115900702823,1.0965476965529608,-0.5207241522280058,0.4372441673961747,-0.3415087800295191,-1.1815655247355261,-0.44418065746384783,1.4067136081655498,-1.2416718661139174,-1.4566084001146928,-1.3667390763402325,-1.9887963911388806,0.5195142569897588,-0.0677954985389351,-1.8571017800486953,0.8692774608843366,-0.43490460881560755,-1.3952926652228312,0.6495302588432547,0.5677258298940479,-0.8614022053651591,0.3324593150679499,0.07733515536174707,-0.6887775883678675,-0.6775872458345227,-0.7072161149521584,-0.056829841642834576,0.4558522292333911,0.13625880862473952,0.650373253082043,0.38379573330702316,0.7826939313773894,1.4911234164597742,1.6134124480399112,1.6217224021787089,win,2019/20
1.0154684688931341,0.4679201418559371,1.0069100845559456,-0.4776991063738705,-0.7085707011606037,1.3404460534249338,0.2466778954045933,-1.3259537420015632,-0.876599023623317,-0.40136496866678706,0.051419002220926525,-1.2650615739832527,0.1616540212550444,0.3074640253295743,-0.05325178501559562,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,0.7149694687611514,0.089673851323549,-0.9879877882074073,0.5477776068387058,0.29983021820103456,0.6192237667790076,1.3869928553369646,-0.2632239252103437,-1.5736799712027185,0.983889285898825,-0.24765917211324698,0.5708977278855232,1.531025990674069,2.969925062886956,0.8569889895988886,0.8102318310467056,1.014380619834419,0.14768060049994647,-1.2671914048415704,-1.214354385273187,-1.2268604447211189,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,-0.6185651802583616,0.3468226372290843,-0.07180270126209429,-1.8802680390070787,-1.1231547334878231,1.8928801574330212,-1.560098635009932,1.109947439417343,0.27616475922186373,-0.8377002689533617,1.0754195381581324,-0.15403793499398427,-0.05824966918193793,1.013503060568232,0.7727361195980917,0.6099105591937433,0.767414764178545,0.45753082029735576,0.3681016000700847,0.15944327624679291,1.1206043406970714,0.04737279418498157,-0.4568713119701658,0.8798411275291252,0.9004283189856569,-0.15172472859434055,0.8702225171152972,1.8253532289661425,1.6751981743236373,1.535160539251267,1.4341395150292366,0.771162739301815,-1.0770876725121126,-1.335966195115275,-1.2039247290921733,-1.287487302470887,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,win,2019/20
0.4620531600071759,1.1675522292102753,0.4983127799115826,-0.08241383052999295,-0.8328973529900965,0.3132923619769777,-0.35406348455786874,-0.7280124156124145,-0.26003039899533126,-0.6834041665404311,-0.2211200974774023,-0.13789626920216777,-0.004811981640522328,0.6386934144204919,0.5991637229240407,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,-0.6525295991271162,0.018140600232492497,-0.36958128919828587,0.9611162524272509,0.0739341638322734,0.021165239049940495,0.8600676613704806,-0.5862109992989561,-1.3324962211113858,0.5504020752466547,-0.07492787488874039,0.8143118968965599,-0.7288336405831585,-0.6976025714205811,-0.7562199594333749,-0.15982680567236038,1.3847169786356455,0.37148034522708695,1.0076705080086605,0.6455079927102227,0.09369657422411938,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,-0.20366812423478295,-0.21018005447566665,0.03727511909094148,0.09807298118494062,0.00855488737569107,1.0048888287953952,-0.5832908250380439,-0.4645904796370549,0.2550192201352002,0.24728491637297173,-0.45210300855176366,0.8386241707414288,-1.2416718661139174,-1.4566084001146928,-1.3667390763402325,-0.7503220446983343,0.768446216648,-0.13265872257099065,0.15854004054688792,1.0074195199796125,1.0675645053072447,0.23953910424490776,-0.02486625845310696,0.5988924122802305,-0.5246235104533058,0.44605635881056616,0.13464344567296982,-0.6887775883678675,-0.6775872458345227,-0.7072161149521584,-0.8371038401910537,2.4792991498805157,0.750482412867657,0.8415957610614491,1.6840251807322224,0.14866170217087774,0.9591245816043901,1.9022039642722632,1.0806817076625999,lose,2019/20
1.1989925095618685,1.0145244919288037,1.294947218391155,0.6337815550706366,0.6741000267691881,0.9245121843301007,0.5828707794975279,-0.7468409897399838,-0.3308200595110967,0.18276067953738936,-1.086999519270741,1.0267499317919455,-0.012083945805294042,0.5596114377588854,0.1906245496969575,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,-0.41534625592541946,0.3687265839564026,-0.6546602842851952,-0.31890379742223524,-0.451262532115062,-0.06777290783373405,0.3204103042363606,-1.0622675799068269,0.5190025159311302,0.40483622009982745,-0.012929730719781365,0.6967102216146357,-0.7288336405831585,-0.6976025714205811,-0.7562199594333749,-0.363812040605856,0.91323329817395,0.38653283001933286,0.5159095950423432,0.0868999959235152,0.5785061697752697,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,0.9382148050329915,0.8478892112300118,1.4650804425733852,-1.417085447607294,-0.24620051786467417,1.6329918651787998,-1.3675223475594274,1.1096487657932295,-1.3899309975519638,-1.1732747119436835,0.4655070925292628,-0.5695911342123128,0.14319003229521649,-0.17350550825318906,0.013622749469122826,0.7820522901396036,-0.4977591887428159,-1.7281366266854552,0.6121243581019297,-0.9217326690108082,1.4528504850546595,0.607726669655998,-0.2841433890071379,-0.09927079214073485,-0.0019919310509641597,-0.1397532734339738,0.7962272489066293,0.9954910441234662,1.6642035396018366,1.6184568778314807,0.8390387379644555,0.06475115866939564,-1.433605971660066,-1.335966195115275,-1.2039247290921733,-1.287487302470887,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,draw,2019/20
-0.6786123096416397,-0.11901799165899166,0.13666978999534557,-0.4112215869641157,0.30409695682718296,-0.264397137141697,0.525137182024476,0.7264131073501229,0.5174202462847692,0.6968121454635432,-0.7691339547206165,0.6219556370887178,0.33216503324794944,-0.24196476044747411,0.8014564039010523,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,0.7231311467904395,0.7388352151820163,-0.29761931652376494,0.8605375100966223,-0.17728617544650777,0.28883596066797323,1.7313822578582485,-0.19656316371528004,0.12736295687671062,-1.421995522268926,-1.3598380625654,-1.6753933769118896,-0.7288336405831585,-0.6976025714205811,-0.7562199594333749,-0.02042922622207667,0.09562970329072983,-0.6508442511452347,0.7183802485375552,0.9574276781233763,0.599697720559564,2.0530182386422138,1.0579845786807132,1.4914645644416356,-0.1536318861430553,0.39877798064563635,0.6855507312325753,-1.3091546661597426,0.16616230456112405,-0.8578682623865282,-0.6146454275796825,0.26326445406165,0.5922130685554219,0.116463484328245,-0.4073571307189109,0.5566690316436739,0.7440022673896517,-1.3420181271924456,1.5190808532431246,-0.38643501730133656,1.1521374228629644,-0.5775402657245172,-0.5790207506184961,0.28452809120892036,0.6257775422057947,0.22162940240337958,-0.24116921639338923,-0.9589003544545863,0.5479389841728189,-0.13460026344454298,0.5026678749781115,-0.6887775883678675,-0.6775872458345227,-0.7072161149521584,0.8737878127890435,0.45047512796864997,-2.3025837615051534,0.9350618603306197,0.6491848059293218,0.24886825744963076,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,lose,2019/20
0.5505380773153331,0.5688740153819158,1.087577819062933,1.2899358532911136,0.8367551020886747,1.1392112191682537,1.0450566741046532,1.1814803939430418,1.2419566088465404,0.5461196574166725,-0.35315168683790094,-1.6441872937809165,2.0328798056438697,-0.2591674838027513,2.417369055994743,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,-0.06830934717343504,-0.8956567122052731,-0.5315245857994781,0.3390658995395404,1.2694585049354539,-1.3156577436053973,0.5875838585629767,0.4151169793772541,0.5682062974939655,1.1695782832443482,0.7510482041089687,-0.0076087689392710005,1.0780156304037063,1.5593350813258697,1.4221428886236718,-0.7670581315285546,-0.4676550222799341,0.540470434551802,-1.2671914048415704,-1.214354385273187,-1.2268604447211189,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,0.6863450462112102,0.03053045892637017,0.13568009254792296,-0.9385036270560423,-0.40405612105012856,-0.9044741085389542,-1.5088532110485855,0.7950852689778686,-1.6416104460561007,0.17930481205458687,0.398607110002164,-0.8526741478783156,-0.028936252242829297,0.14305911174993832,0.45445650757453243,-1.0542998737976101,0.054782855243726385,1.2728172827995383,-0.8737621464984238,-0.5815877785296368,0.7032780640804953,0.08775182544621843,-0.7812918567142885,-0.054626417633918185,0.4532382261680561,-0.4676847859237645,2.8827698309486225,-0.6887775883678675,-0.6775872458345227,-0.7072161149521584,1.548389102966958,0.14717607110861528,-1.1685537807270812,1.4566120951797172,1.4426416106844056,-1.287487302470887,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,win,2019/20
-0.25036988953379913,-0.2532183652831546,0.013369097646803834,0.11120032548447077,-0.0051178344200585885,0.9968231001275899,-0.5928061448458876,-0.4950373948936243,0.2724719905993761,0.2496453061574624,-0.44231941071041053,0.788286081056607,-1.269939067775345,-1.4534386346027954,-1.499511907406056,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,-0.8282531847679631,0.7281569814968608,-0.14682534229162308,0.13804217904308425,1.006850823075972,1.0320435373438328,0.2425004137903925,-0.009740343847352591,0.6262831898045392,-0.5511020391001402,0.44051055300311526,0.11583727050376842,-0.7288336405831585,-0.6976025714205811,-0.7562199594333749,-0.9718159716751754,1.976630965451441,-0.32128191241671356,0.5496830990660155,0.9775514956143257,0.7224603591265307,0.269433670027232,1.967960003382316,1.1252624220363865,0.7181746727483389,0.47779905901434117,0.7610829531571324,0.029328141564837887,0.6135436155651722,-0.8571070494084232,-0.5348013049609234,-0.3468803618833337,-0.5258269948123777,-1.202944597201488,-1.0406743112290553,1.0420746412325639,0.6521126471869186,0.4951037524087263,1.2207922891735057,-1.2877719788005881,0.1275323887482447,0.43133768453145627,0.4893414321371337,-0.5271886790882109,-0.22144304868313153,0.3561152418130362,-0.9917931970069351,-0.018978167068383074,0.8694554504897406,-0.599419691215103,0.5004567943417424,1.4055306204410072,3.3025882814515315,0.7568074352811085,5.599053029594751,-2.6306025522371836,0.008042345281461675,-1.335966195115275,-1.2039247290921733,-1.287487302470887,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,draw,2019/20
0.09492856434275543,-0.9218026766963681,-0.5266482532051403,1.5844097993018655,1.1286660528058967,0.9847434192668115,1.3246434652506731,-0.8893150028031641,0.7075686460824514,0.5284819717895681,2.3078406976289054,0.9896846593050029,1.511321447808494,0.28223725658524473,2.3436961258087834,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,0.01794602883849548,-0.8295771695090784,0.9596527114496979,1.8788759753946458,-1.7552950583706846,-1.3584329440368945,0.5118314716621369,-1.9736496257718743,1.1427840373197826,0.8553102906201581,-1.3598380625654,1.2626269561258197,1.70546770663783,-0.6976025714205811,3.3237782803618474,2.6559098587961536,-1.4782871463521579,0.6074326831075325,-1.2671914048415704,-1.214354385273187,-1.2268604447211189,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,-0.30490187361169946,-1.572197448179928,-1.0298327852182545,-0.41862593814839555,-0.3778756465228108,0.1271426503839179,-0.4988436015812861,-0.6523105165439744,0.5454509098126833,1.0448741102790928,0.5826907388554621,0.057196669559010954,0.5706089467382008,0.75250053567735,0.29278304833166396,0.045066592172940484,-1.5874985394840246,0.005047315942590299,0.7067694624691737,-0.12756145562605758,-0.47536219554738457,-0.010214154678828701,-0.7766304186938695,1.3495985221686733,0.704717845864552,-0.2809850272091501,0.25667051546646463,1.2565638359281308,0.5914262173956876,1.8667313297735086,0.6290743955437379,-0.332896770467923,-0.7800450386853592,-1.335966195115275,-1.2039247290921733,-1.287487302470887,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,draw,2019/20
0.9168252228121161,0.820759380765141,1.4519738026778874,-1.4067037659428911,-0.26575735832150454,1.6240538127941013,-1.3740139506871611,1.0779963594243305,-1.4218853721910296,-1.1808493846656936,0.4401605529472899,-0.5963108956043616,0.12619267569517206,-0.226106632557369,0.08962899331109218,-0.1890612013934202,-0.19412546763510952,-0.2090805772008167,0.7968936550235358,-0.4918771358301658,-1.7142770293714382,0.5923701691080889,-0.8900667702047141,1.4017576316855083,0.6083247556791042,-0.27048400253920496,-0.0740876777854719,-0.2772816592058945,0.9596485984077558,0.5126078424240883,0.9209368964439227,1.6140477825469315,1.4620248567375609,0.8264784868012994,0.08191680289653985,-1.453174421154821,-1.2671914048415704,-1.214354385273187,-1.2268604447211189,-0.6434295983723942,-0.6534598733614169,-0.6194046514175517,0.49330508108706705,1.1895451308768081,0.5185784046323781,-0.0951909556313518,-0.8005369324157069,0.3204074674337805,-0.34362409543227257,-0.697744040273441,-0.26195549896430526,-0.6792843471410787,-0.22209809905386949,-0.10335691313883365,0.013242869853823988,0.6797916620744588,0.5476217258657409,-0.5846297478125481,0.031559791010455224,-0.35939757151235396,0.9802668547363228,0.05864967267538912,0.014109304317200852,1.0589479804393152,0.013365264534807608,-0.5102403914529651,0.5988414169887584,-0.07586484568993139,0.8328752787691046,-0.6887775883678675,-0.6775872458345227,-0.7072161149521584,-0.530723178587344,-0.2074280668436407,-0.5770036695549722,0.5655858073662925,0.5979279359029596,0.6451775559415545,-0.7059014506413973,-0.673730582365832,-0.6410472411626577,win,2019/20
