home_result,season,0_0,1_0,2_0,0_1,1_1,2_1,0_2,1_2,2_2,0_3,1_3,2_3,0_4,1_4,2_4,0_5,1_5,2_5,0_6,1_6,2_6,0_7,1_7,2_7,0_8,1_8,2_8,0_9,1_9,2_9,0_10,1_10,2_10,0_11,1_11,2_11,0_12,1_12,2_12,0_13,1_13,2_13,0_14,1_14,2_14,0_15,1_15,2_15,0_16,1_16,2_16,0_17,1_17,2_17,0_18,1_18,2_18,0_19,1_19,2_19,0_20,1_20,2_20,0_21,1_21,2_21,0_22,1_22,2_22,0_23,1_23,2_23,0_24,1_24,2_24,0_25,1_25,2_25,0_26,1_26,2_26
lose,2019/20,1.1948365835963577,7.327352470403627,0.9967531572198264,-4.509485169093296,-3.310869705961241,-2.077029904089398,-3.1719621744937454,0.1367278312476071,-0.0163631541535076,-2.9581383386662696,-0.7981880020666858,-0.9945597819149544,-2.563160638996207,0.3556078227854513,0.2886401048178362,-100.0,-100.0,-100.0,1.393216481800638,-1.438442488207815,2.174863544725945,1.6553698824508627,-1.149435132906243,2.1530257098049117,0.5249322142177539,-1.0904435309325753,1.3030061997920774,-0.3775775783433105,-0.4164417063703807,0.8647196103963343,1.3715557103204608,-0.4047307867118277,-0.3926344584917361,1.7343167091100788,-0.4111486212437419,-3.932580477315021,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0819344077649415,6.476356720131037,1.0600240124967202,-3.6101550059756087,-0.6174473000043524,3.0837716480079247,-3.1313966152795087,-0.5942315081131513,1.617365609562859,-2.259503473745671,1.3028000683355117,0.3357203763195658,-2.0536497084150485,-0.6176963568601278,0.191000165030713,0.1080515676261254,-1.4034531158054593,2.5273455606178974,1.06373552155341,-0.7590024932907687,0.6697148342345363,1.1540701339793202,-0.4802866687150108,1.1806275441430607,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.798679328932574,-1.4133129012670975,0.8839647027972302,1.615693769975552,-0.7396799298582251,0.8684440740448958,1.294567291010464,-1.1050745149536154,-1.1953512597356335
win,2019/20,1.4460735062418313,7.081245338131861,1.4235435793783031,-3.1697866448789576,-0.7007003929671721,0.7511407741193601,-2.4419788159315203,-0.5887874117617912,-1.4602927439308164,-2.3117089248232183,-0.0841714528438659,-1.3631121890421496,-1.7761887926035762,-0.2064767192290765,-0.5368694114977521,-100.0,-100.0,-100.0,1.0432277964763166,-0.8088890388740225,1.7948662555101178,1.8870668534293975,-0.7159084040514857,-0.6726021117642819,1.0250485900229986,-0.6932232017603871,0.8173816562603283,1.3964600833223983,-0.504267880739094,0.4047343153654386,0.8591400652086395,-0.405804600259619,1.87748321368002,2.29765272518693,-0.476737334520693,-1.5607386035591757,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.7231624793555311,7.716313717923115,1.2685198500417747,-3.250966893358041,-0.0444356680785201,-1.8223134734344948,-1.9202190513098456,0.3185039686089684,-0.5956193465451282,-0.936230132348876,1.3650344179706333,-0.2399304607589257,-100.0,-100.0,-100.0,1.5469739195316952,-0.9456669843133292,-1.5653636768317103,1.4960855967593691,-0.8323249319197574,0.1957497563884434,0.7947085053406238,-0.8200399678715172,2.043012050133692,-1.7967328059344043,-0.6126079472951433,-0.4776702850593712,-1.826923307730829,0.0498867351330314,-0.1895391413830313,1.9530374763869711,-0.584392013913584,-0.3280666835727466,1.635168433447355,-0.8161353322045436,-2.146856469582262,-100.0,-100.0,-100.0
draw,2019/20,1.6425309323042672,7.4612012201353455,0.9996341599367728,-2.947372452444033,-0.1926271192286669,-2.4715194752025744,-2.610530589625057,-0.6047171847328646,-0.4284531062373472,-2.354862902919905,-0.2953190087296094,-0.7276650696564784,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8315630879408227,-1.3139042818397335,0.9582848878155016,0.1479330194704221,-1.11463046743161,1.7962736961093322,0.0241128873967389,-1.019256099583664,2.090663347499316,-2.727848336381109,-0.3043680753509206,-3.384562939514334,-2.4393103046357445,0.0802965501535059,-0.0517823612441693,1.435788370032639,-0.7993407880470209,-1.0098517578814978,1.4144793410923484,-0.6423276885478454,-2.0493050438690266,-100.0,-100.0,-100.0,1.1732847388058196,8.483795053153193,1.1070553152956275,-2.9888527010333528,-0.7724353316232442,-0.3596548095126103,-2.4497093132013803,-0.2186554440266814,-0.4630168208640339,-1.8544969456672864,-0.553948605738697,-0.3759323942541405,0.6190756674934328,0.274014460068568,-0.3769373847095724,0.3159563258299611,-1.12338882413085,0.9645498869566628,1.2704830225964343,-0.8139483458349385,-0.4410079446525732,1.7580179420813415,-0.7074958723019671,-1.0680415504253542,0.2354150994333056,-0.6108839962709605,1.313194205935621,-0.1280152440010995,-0.3739408271355053,0.8719666277792232,1.809831181593599,-0.8094747226909048,-2.676363638141526,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
win,2019/20,0.4785466525717102,4.708602056376802,0.9589384101360704,-3.1371668857635395,-0.5229322985512322,-0.5683670575219277,-2.7255797074360286,-0.3591015625609624,-0.1393080976001772,-2.2858562969326868,-0.0710664290894357,0.405917980954582,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.2574599362734788,-0.868447879145345,2.163026541982334,0.4245079722440122,-0.707448137312924,0.1391093297437122,-3.1550125158612645,-0.3632600865102804,-0.1312864688113498,0.6190756674934328,0.274014460068568,-0.3769373847095724,-100.0,-100.0,-100.0,2.227964884609522,-0.8454079933264703,-2.9992850319041837,1.674186400942833,-0.5721139846086025,0.8026405553739513,1.1314944576503498,-1.179596333496296,0.496804895171324,0.8221180788727911,5.635581787302484,0.8052861498354198,-3.975908811169384,-2.443705873702867,-2.9870351389230336,-2.757163179689153,-0.2921329066342286,-0.4121792870769126,-1.993172808420812,-0.3278058981207922,0.2765840522467244,-100.0,-100.0,-100.0,0.1990804604685695,-0.925426783354084,1.208434809377339,-0.8498714040131888,-0.89237369647269,0.6716064775695811,-0.0256401173890852,-0.7072282806093146,0.2693919936138401,-1.3990741772333883,-0.3468517472963507,0.4504594500664413,-100.0,-100.0,-100.0,2.1785271568269406,-0.5326276695435024,-1.7955095879267904,0.438304500175912,-1.015139763399593,1.955687071077088,0.1610669733900299,-0.438248200230013,0.6654331288023287
win,2019/20,1.7452934007288174,8.306295944341151,0.8973431324515013,-2.602861630983883,-0.5916498746261921,-1.056014133853615,-1.7595878880871496,-0.4387643391213675,-2.3642534035437635,-0.1623055197212886,-0.7622830467912187,0.9436812841828076,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.6269519796923528,-1.2776365549185291,2.0557414031079,-0.4123649537659297,-0.684368366702799,2.3322002219497,-2.092008406032782,-0.1496636154364048,0.663095692042992,-3.0116373510087824,-0.0533999855728939,-1.199147380228856,-100.0,-100.0,-100.0,2.1963423227236065,-1.090382082258836,-1.8395581189687369,1.7653465070772445,-1.1367547221835437,0.1013863195114819,0.6675175345211461,-1.0197173493528824,0.1335671812418943,0.9923221518684592,4.295273427538228,0.4692459223608261,-2.225897459665751,0.3593624648600957,0.366473008819195,-2.1544370975637777,-0.2029087663185457,1.901736044682773,-2.0372565389205177,-0.4328982545111667,-0.015310291166832,-0.8020833708133626,-1.0254528204107476,1.7196149803033176,0.7618977111962062,-1.3597438493514376,2.419865157452196,2.0592784268281723,-1.2895807020292125,-0.2140136469205413,0.790831112866845,-1.223387263939096,2.226371255067098,1.208576056486909,-0.9855109906874132,3.618374387521442,-0.0253117957747842,-0.479952404546089,1.4717577149946817,2.980311825907931,-1.157836388744183,-0.8490824927210687,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
lose,2019/20,1.216900611264714,7.283627174390394,1.4737412328626265,-2.1003490933971807,0.9556734398067692,0.322210112903937,-1.8481093706916196,-0.2838062246635314,-1.6658621964275775,-0.2448277997076795,-0.6176370496221982,2.037274464075708,0.4756058548235657,-0.3894123506813377,-0.023551487243925,-100.0,-100.0,-100.0,0.8617322774167685,-0.9847512387413604,0.6879559348191467,0.8839145054584732,-0.5820939918245295,-0.1705631127609367,0.9516349035488736,-0.5100038706184943,1.3841217191694684,1.363296749449549,-0.2171498253896561,-0.3609835242046487,0.2491071603307418,-0.2087536848306828,0.3506634414616251,1.7142620518196798,-0.8816902479664529,-0.9527342110773296,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6130741554230138,6.768991739648612,0.7368961682853765,-3.1224917375745416,0.2695795769246463,-0.392312280108382,-2.726513895463766,0.971692383309293,0.1954268153640572,-2.513150526010549,0.8117764368825564,-0.3872185334691081,-100.0,-100.0,-100.0,-3.8074167606197618,-0.962881257420464,1.3385037848596155,0.3244130407630056,-0.7708387657660941,1.710520569701269,0.412598588860865,-0.2305366643845379,1.1823812350488656,-1.9714038087715708,0.2792832757093617,0.3666850506013129,-100.0,-100.0,-100.0,2.5182093782071457,-0.5292138507526735,-3.4717080742284714,0.8906938521973645,-0.8385443000394764,2.265903315158258,0.104748224948163,-0.9104072494964652,3.042674539159737
win,2019/20,0.8221180788727911,5.635581787302484,0.8052861498354198,-2.9002296862821755,-0.2948167992202971,0.3795363471137019,-2.757163179689153,-0.2921329066342286,-0.4121792870769126,-1.993172808420812,-0.3278058981207922,0.2765840522467244,-1.7710674849133006,-0.3651798806110617,-0.1095351561320615,-100.0,-100.0,-100.0,0.4641130750283981,-1.4279295486998231,1.127131819954618,0.438304500175912,-1.015139763399593,1.955687071077088,0.7304695890262765,-0.6435176552816502,2.21420361364624,1.2672642539227787,-0.5738308435414571,-0.3201003260922845,1.4723261079594778,-0.2274573388125073,-0.4066765192681729,2.126068214850282,-0.96122466441424,-0.950067010517912,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.8473286012746842,6.874712419607364,1.2117441906196518,-2.794089294263685,-0.3643501210029421,0.6717951193207554,-2.768889879263695,-0.0324724706861282,-0.0953733400232726,-2.0168796907641995,0.6312581889345055,-0.1168091968353225,-1.737338957328774,0.1344430064828945,-0.5347205980805603,0.8849417261461284,-1.6815743146066946,0.7072625141738005,1.179277558017701,-1.0351242209546034,1.002929814950485,0.4557587250599809,-0.8223494412186295,0.7299111635840785,0.1665535035703587,-0.8097759566424607,1.783579084810942,-100.0,-100.0,-100.0,1.763160835044859,-0.7856256905701933,-1.914164862637947,1.6321425080295295,-0.5801828194004196,-0.8839148536215339,-100.0,-100.0,-100.0
lose,2019/20,1.270547014125184,6.125388561286315,0.8669844336604335,-3.3755617402400127,-0.5383870090247285,-1.6824397383416765,-3.1033258211650865,0.1572532813200851,-2.194132191683135,-1.849073282271304,-0.9127939328590272,-0.6096194633474465,-1.71189462813838,-0.1476328448941907,-0.8939309105480968,-100.0,-100.0,-100.0,-0.0153391142153686,-1.1171500266326728,2.720193416842784,-0.0587966183142419,-1.008974546573524,1.8591214355459929,0.3713594679059522,-0.869870821675137,0.8103705137057405,1.0316720336358491,-0.8299634329666725,1.7784511066601496,-100.0,-100.0,-100.0,2.559398982615685,-0.7079188279580942,-3.61717775498036,2.4586219528245943,-0.3471907346903983,-7.625090218653347,-100.0,-100.0,-100.0,1.4460735062418313,7.081245338131861,1.4235435793783031,-2.4419788159315203,-0.5887874117617912,-1.4602927439308164,-2.3117089248232183,-0.0841714528438659,-1.3631121890421496,-1.5309289923914764,0.4946542352099731,0.4851750244304222,-1.3099661832213365,-0.4463756719474427,0.300314933132886,1.0432277964763166,-0.8088890388740225,1.7948662555101178,1.5820944381707316,-0.7642270189284223,2.923541772830651,1.8870668534293975,-0.7159084040514857,-0.6726021117642819,0.8591400652086395,-0.405804600259619,1.87748321368002,-0.6080876308277879,-0.2712932480483634,1.0036195520144922,2.29765272518693,-0.476737334520693,-1.5607386035591757,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
win,2019/20,1.0819344077649415,6.476356720131037,1.0600240124967202,-3.6101550059756087,-0.6174473000043524,3.0837716480079247,-3.1313966152795087,-0.5942315081131513,1.617365609562859,-2.259503473745671,1.3028000683355117,0.3357203763195658,-2.0536497084150485,-0.6176963568601278,0.191000165030713,-100.0,-100.0,-100.0,1.798679328932574,-1.4133129012670975,0.8839647027972302,0.1080515676261254,-1.4034531158054593,2.5273455606178974,1.294567291010464,-1.1050745149536154,-1.1953512597356335,0.416305687796938,-0.7173236222820161,0.3750307894332929,1.1540701339793202,-0.4802866687150108,1.1806275441430607,1.615693769975552,-0.7396799298582251,0.8684440740448958,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.7452934007288174,8.306295944341151,0.8973431324515013,-1.7595878880871496,-0.4387643391213675,-2.3642534035437635,-1.578656222321506,-0.5649327950875606,0.1206361223624961,-1.084890624398941,0.3712435103746976,0.269465286862249,-100.0,-100.0,-100.0,1.6269519796923528,-1.2776365549185291,2.0557414031079,-0.1623055197212886,-0.7622830467912187,0.9436812841828076,-0.4123649537659297,-0.684368366702799,2.3322002219497,-0.8994101154737343,-0.5903259541533239,0.8561852000245175,-2.092008406032782,-0.1496636154364048,0.663095692042992,1.7653465070772445,-1.1367547221835437,0.1013863195114819,1.396758304489839,-0.4331465746568877,-0.2496010105193448,-100.0,-100.0,-100.0
win,2019/20,-0.1231522619179465,2.260163391145539,-0.2552092623290579,-2.0372565389205177,-0.4328982545111667,-0.015310291166832,-1.615080440675985,0.9109900755215016,-0.0954677506623123,-0.8020833708133626,-1.0254528204107476,1.7196149803033176,-0.6716571707922607,-0.2247818194652993,1.960514518200652,-100.0,-100.0,-100.0,0.7618977111962062,-1.3597438493514376,2.419865157452196,0.790831112866845,-1.223387263939096,2.226371255067098,1.208576056486909,-0.9855109906874132,3.618374387521442,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.980311825907931,-1.157836388744183,-0.8490824927210687,2.0592784268281723,-1.2895807020292125,-0.2140136469205413,-0.0253117957747842,-0.479952404546089,1.4717577149946817,1.6425309323042672,7.4612012201353455,0.9996341599367728,-2.947372452444033,-0.1926271192286669,-2.4715194752025744,-2.610530589625057,-0.6047171847328646,-0.4284531062373472,-2.354862902919905,-0.2953190087296094,-0.7276650696564784,-100.0,-100.0,-100.0,0.7638396499092855,-1.7091309478330612,0.6247631387007205,0.1479330194704221,-1.11463046743161,1.7962736961093322,0.0241128873967389,-1.019256099583664,2.090663347499316,-2.727848336381109,-0.3043680753509206,-3.384562939514334,-2.4393103046357445,0.0802965501535059,-0.0517823612441693,1.9954331034726789,-0.6530245878641967,-2.337109882102295,1.5255938347571854,-0.2667874687310804,-0.5678153878318044,-100.0,-100.0,-100.0
lose,2019/20,1.7231624793555311,7.716313717923115,1.2685198500417747,-3.250966893358041,-0.0444356680785201,-1.8223134734344948,-1.9202190513098456,0.3185039686089684,-0.5956193465451282,-0.936230132348876,1.3650344179706333,-0.2399304607589257,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.2342069363117593,-1.1377292226073332,1.143953539231479,1.5469739195316952,-0.9456669843133292,-1.5653636768317103,0.1811492862632673,-0.8582915545760913,1.6216358741274473,-1.2900918753458903,-0.8204161219799467,0.1614173899956269,-1.826923307730829,0.0498867351330314,-0.1895391413830313,1.635168433447355,-0.8161353322045436,-2.146856469582262,1.1442864847524388,-0.0654265289861207,-1.545494828383481,-100.0,-100.0,-100.0,1.3974504033347284,7.788580783325374,1.7004963714366277,-3.0504677256256203,0.2694730258526498,-1.9576701494162057,-2.276393008580232,-0.2213682744992543,0.1666224465858597,-2.274748372355498,-0.546959133922857,-0.2322275570858029,-1.1563660790937138,-0.5596678532811015,0.5299197928325775,1.279985124161083,-1.2655885740626995,-0.5076937088965071,1.077266077998639,-1.0872047059822854,2.589754744288085,0.877601893800872,-0.685606244696798,0.5856714073037258,1.583781971860666,-0.4995260618176639,-0.510600583797173,-100.0,-100.0,-100.0,2.303661859629885,-0.7315246882263282,-4.038722503631861,2.0523794853578075,-0.6358357340071247,-1.1448374761323197,-100.0,-100.0,-100.0
draw,2019/20,1.239797399246733,9.068503144522785,2.390065361355524,-2.9340118980264105,-0.1680721074223684,-0.7311020754122459,-2.724735247135765,-0.2910208058454062,-0.921741833499262,-2.380750075688413,-0.1220296331536016,-0.5968745429493609,-2.0244044722562875,0.1456981041336759,-0.0153597622857819,-100.0,-100.0,-100.0,-0.3170683902557753,-1.470544685695636,2.049834867334082,0.7855601894351488,-1.2548956520574517,0.7512512822564081,0.7284557353564709,-0.883349746705372,0.7143121801516983,1.1389200696315045,-0.3796572409080203,0.2162338974254022,1.3506335071005298,0.1613675367431682,2.7181243979942797,2.234901702884572,-0.7641597192508787,-0.524769767997897,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.4785466525717102,4.708602056376802,0.9589384101360704,-3.1371668857635395,-0.5229322985512322,-0.5683670575219277,-2.2858562969326868,-0.0710664290894357,0.405917980954582,-0.2820807852863002,-0.0526213710386722,0.4624710728638208,-100.0,-100.0,-100.0,1.1496287868107664,-0.904552717492758,0.7102613539685806,0.2735902295570546,-0.4599731372085801,1.3016453343854792,0.5944824989591201,-0.454760319952093,0.9165499129843444,-3.1550125158612645,-0.3632600865102804,-0.1312864688113498,0.6190756674934328,0.274014460068568,-0.3769373847095724,2.227964884609522,-0.8454079933264703,-2.9992850319041837,1.674186400942833,-0.5721139846086025,0.8026405553739513,-100.0,-100.0,-100.0
draw,2019/20,0.9924703140878745,5.382413936041635,0.5109816297664087,-3.1377167201718748,0.0539744062997311,0.4785214010500042,-2.733763087965853,0.0295943590061586,-0.9726391499172348,-2.372546507189641,-0.4186578020552972,-0.2263075280735304,-1.5264178113700615,0.0074505132002443,1.0470079200802795,-100.0,-100.0,-100.0,1.205771478250606,-0.8446245915325208,0.9447826249755448,1.083549721415566,-0.6414443906443613,1.485666977745275,0.657332909904228,-0.622930406589002,0.1060168095477549,-1.352892896656848,-0.4331005306457905,1.4098674286718966,-100.0,-100.0,-100.0,1.980680630006728,-0.6195163530121622,-1.541975535072292,1.383542835115214,-0.9322699006252734,0.0701665359373705,-100.0,-100.0,-100.0,1.536535942038339,8.177020945455949,1.60278238313602,-2.2370608740566547,0.0781683519939109,-0.246754026669228,-2.025899126321608,-0.645922286306306,0.4670088343211537,-1.6662300847814464,-0.0717523199801599,0.4017482503804134,-0.7422925704411534,-0.9985927820991288,0.8706410092157965,1.4417120991712669,-1.2654856775950345,-0.9208931362282377,0.0824966252783355,-1.2341061366182828,1.6992793435298603,0.4737098134162199,-1.0256407740335751,0.6524304146551329,0.3816747453153546,-0.9845688514134946,1.097023295648363,-0.0297453747069422,-0.5813301284154092,1.0736502767366067,1.227253576867033,-1.205906377385075,-0.8595620176348585,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
win,2019/20,1.1732847388058196,8.483795053153193,1.1070553152956275,-2.9888527010333528,-0.7724353316232442,-0.3596548095126103,-2.4497093132013803,-0.2186554440266814,-0.4630168208640339,-1.8544969456672864,-0.553948605738697,-0.3759323942541405,0.6190756674934328,0.274014460068568,-0.3769373847095724,-100.0,-100.0,-100.0,0.3159563258299611,-1.12338882413085,0.9645498869566628,1.3587364029924802,-0.8617258908716071,1.1873655956324332,1.2704830225964343,-0.8139483458349385,-0.4410079446525732,1.7580179420813415,-0.7074958723019671,-1.0680415504253542,0.2354150994333056,-0.6108839962709605,1.313194205935621,1.809831181593599,-0.8094747226909048,-2.676363638141526,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.6110293719481595,5.904612752554651,0.8820133006190226,-2.3936373098023767,-0.2719640181609937,-0.0494794067866596,-2.0807854108847192,0.0016396073920069,-0.5970142129604259,-2.0513377185260917,0.9671827122665848,-0.6410848298068698,-1.636647153746551,-0.605154373836575,0.3536524417067828,-0.1497931745136108,-1.287586743281231,1.547562784008673,1.2819628925148905,-0.9204860667513836,1.4592622954928132,2.2900556259084657,-0.6956741045995403,0.960806523770384,0.7249950185667953,-0.4117749483650363,0.2538451383349855,0.0605611708043727,-0.2384794857999559,-0.0104431621916668,1.9904169441712596,-0.727777761493516,-2.7967854031871133,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
lose,2019/20,1.2865842212267076,7.035507471412406,1.2591016391562595,-2.9317532857497306,0.0623167441057055,-1.6312866855324175,-2.70772566413063,-0.6071165662897119,0.4363241448929638,-1.8735224485802584,-0.023699621267163,0.202944686652699,-1.3853314527822551,-0.1019495584279329,0.812128466850531,-100.0,-100.0,-100.0,-0.1800254323052082,-1.097606111020912,1.815080828063321,0.3616790087796448,-1.084005676953241,1.510883879597174,0.9833900642513654,-0.9964632599421837,0.9577648389357696,0.6833705088045877,-0.9341280977278352,0.844709613986757,0.3603092421558225,0.6164794205473043,-0.4229082198498707,1.6818910021768292,-0.7162682537488285,-2.6148704619704777,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.1948365835963577,7.327352470403627,0.9967531572198264,-2.9581383386662696,-0.7981880020666858,-0.9945597819149544,-2.0526228679847955,0.8606989433525055,-0.2283034569100978,-1.8203529482673952,0.4402349065527299,0.6424577406817065,-0.5564566428006419,0.3645494253832609,-0.0894578878746848,1.353273831031791,-2.067221193414213,0.8267565094003487,-0.0214176297313706,-1.0894888875464763,1.5132920690709957,0.755104996019325,-0.8445959633213914,1.3812889175125949,1.5039342973459666,-0.3614206423474753,0.7244294044420626,-100.0,-100.0,-100.0,2.3566772281437487,-0.6842428528468939,-1.635109768186198,1.0756411436942306,-0.998726577171988,0.8327185084225587,-100.0,-100.0,-100.0
win,2019/20,1.216900611264714,7.283627174390394,1.4737412328626265,-2.14222742658159,0.3064189893730474,0.4721262623804457,-1.8481093706916196,-0.2838062246635314,-1.6658621964275775,-1.5409627506144987,-0.2760004346385566,-1.0749785712654936,-0.2448277997076795,-0.6176370496221982,2.037274464075708,-100.0,-100.0,-100.0,0.8617322774167685,-0.9847512387413604,0.6879559348191467,0.8132962838241915,-0.6138041587618646,1.5558497399268527,0.0647976819170331,-0.5920088663530513,-0.2253037698720355,0.8839145054584732,-0.5820939918245295,-0.1705631127609367,0.2491071603307418,-0.2087536848306828,0.3506634414616251,1.7142620518196798,-0.8816902479664529,-0.9527342110773296,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.4460735062418313,7.081245338131861,1.4235435793783031,-3.1697866448789576,-0.7007003929671721,0.7511407741193601,-2.4419788159315203,-0.5887874117617912,-1.4602927439308164,-2.3117089248232183,-0.0841714528438659,-1.3631121890421496,-1.7761887926035762,-0.2064767192290765,-0.5368694114977521,1.225496364848979,-1.1034443992653769,0.2874859381388257,1.5820944381707316,-0.7642270189284223,2.923541772830651,1.8870668534293975,-0.7159084040514857,-0.6726021117642819,0.8591400652086395,-0.405804600259619,1.87748321368002,-0.6080876308277879,-0.2712932480483634,1.0036195520144922,2.29765272518693,-0.476737334520693,-1.5607386035591757,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
draw,2019/20,0.8221180788727911,5.635581787302484,0.8052861498354198,-3.975908811169384,-2.443705873702867,-2.9870351389230336,-2.9002296862821755,-0.2948167992202971,0.3795363471137019,-2.757163179689153,-0.2921329066342286,-0.4121792870769126,-1.7710674849133006,-0.3651798806110617,-0.1095351561320615,-100.0,-100.0,-100.0,0.4641130750283981,-1.4279295486998231,1.127131819954618,0.438304500175912,-1.015139763399593,1.955687071077088,-0.0256401173890852,-0.7072282806093146,0.2693919936138401,0.7304695890262765,-0.6435176552816502,2.21420361364624,-100.0,-100.0,-100.0,2.126068214850282,-0.96122466441424,-0.950067010517912,1.2672642539227787,-0.5738308435414571,-0.3201003260922845,-100.0,-100.0,-100.0,0.6130741554230138,6.768991739648612,0.7368961682853765,-3.8074167606197618,-0.962881257420464,1.3385037848596155,-3.1224917375745416,0.2695795769246463,-0.392312280108382,-2.513150526010549,0.8117764368825564,-0.3872185334691081,-2.2763559582410013,-0.34817897808543,0.1442569251739603,0.8906938521973645,-0.8385443000394764,2.265903315158258,0.7740423869816562,-0.6465964472738466,1.3892935902212875,0.412598588860865,-0.2305366643845379,1.1823812350488656,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2.5182093782071457,-0.5292138507526735,-3.4717080742284714,1.8749296666980455,-0.656210846789038,1.5867508415759664,0.104748224948163,-0.9104072494964652,3.042674539159737
lose,2019/20,1.270547014125184,6.125388561286315,0.8669844336604335,-3.3755617402400127,-0.5383870090247285,-1.6824397383416765,-3.1033258211650865,0.1572532813200851,-2.194132191683135,-1.849073282271304,-0.9127939328590272,-0.6096194633474465,-1.71189462813838,-0.1476328448941907,-0.8939309105480968,-100.0,-100.0,-100.0,0.0673204915976579,-1.5993794809138988,0.8090410895381692,-0.0153391142153686,-1.1171500266326728,2.720193416842784,-0.0587966183142419,-1.008974546573524,1.8591214355459929,0.3713594679059522,-0.869870821675137,0.8103705137057405,-100.0,-100.0,-100.0,2.559398982615685,-0.7079188279580942,-3.61717775498036,2.4586219528245943,-0.3471907346903983,-7.625090218653347,-100.0,-100.0,-100.0,0.6110293719481595,5.904612752554651,0.8820133006190226,-3.139357887475329,-0.1164036934600638,-0.9843859959692404,-2.0807854108847192,0.0016396073920069,-0.5970142129604259,-2.0513377185260917,0.9671827122665848,-0.6410848298068698,-100.0,-100.0,-100.0,1.2819628925148905,-0.9204860667513836,1.4592622954928132,-1.774376279571937,-0.4890720221511928,0.1437612430567418,0.0575868290882356,-0.3685565804735548,0.9773977205110286,-2.663302031614132,-0.1419843766630358,-0.1353353334868531,-100.0,-100.0,-100.0,2.2900556259084657,-0.6956741045995403,0.960806523770384,1.9904169441712596,-0.727777761493516,-2.7967854031871133,1.4289030125420328,-1.0025498514638838,1.2214450117615274
win,2019/20,1.0819344077649415,6.476356720131037,1.0600240124967202,-3.6101550059756087,-0.6174473000043524,3.0837716480079247,-3.1313966152795087,-0.5942315081131513,1.617365609562859,-2.259503473745671,1.3028000683355117,0.3357203763195658,-2.0536497084150485,-0.6176963568601278,0.191000165030713,-100.0,-100.0,-100.0,0.1080515676261254,-1.4034531158054593,2.5273455606178974,0.5389822564233501,-0.9865157889935012,0.4755789112153021,1.1540701339793202,-0.4802866687150108,1.1806275441430607,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.798679328932574,-1.4133129012670975,0.8839647027972302,1.615693769975552,-0.7396799298582251,0.8684440740448958,1.294567291010464,-1.1050745149536154,-1.1953512597356335,1.6425309323042672,7.4612012201353455,0.9996341599367728,-2.947372452444033,-0.1926271192286669,-2.4715194752025744,-2.610530589625057,-0.6047171847328646,-0.4284531062373472,-2.354862902919905,-0.2953190087296094,-0.7276650696564784,-100.0,-100.0,-100.0,0.8315630879408227,-1.3139042818397335,0.9582848878155016,0.1479330194704221,-1.11463046743161,1.7962736961093322,0.0241128873967389,-1.019256099583664,2.090663347499316,-2.727848336381109,-0.3043680753509206,-3.384562939514334,-2.4393103046357445,0.0802965501535059,-0.0517823612441693,1.9954331034726789,-0.6530245878641967,-2.337109882102295,1.4144793410923484,-0.6423276885478454,-2.0493050438690266,-100.0,-100.0,-100.0
