0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,id,name,season
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,468236.0,Yan Couto,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,447880.0,Josh Wilson-Esbrand,2021/22
2.7860075447759414,-2.5305607415635967,1.2907369585280604,-0.9033871385610318,-1.7278061088983883,0.23444187326349497,-0.1779974640471995,0.09780636029272048,-0.06438312361682369,-0.4144722449785083,-0.7392728138278263,-0.15626189575273972,1.6492828991185027,-0.06445462496471195,-0.698411027495644,1.6318720409408494,0.35279980588021187,-0.5760299998364464,-0.9370563386695112,-1.5862448161425244,0.7036670477132221,0.05506072423781405,-0.20478240840521728,-0.49454994884706716,216646.0,Yoane Wissa,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,491556.0,Charlie Whitaker,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,515503.0,Jack Wells-Morrison,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,498367.0,Dylan Williams,2021/22
1.6165659339956835,-2.640984249598556,1.863835643189125,-1.772572248278526,-0.4764538270561523,0.6620447331619747,-0.5038923669962555,0.14591178150365866,-0.09468114697912583,-1.1087537777562664,-0.4819154828736236,0.05006652972307792,-0.468556823720434,-0.2565608836663141,0.24131629879075917,-1.498433945361638,-0.3562064373209729,0.17898512618335496,1.2617877404446851,0.6170678763269573,0.10389724581397349,-0.6000276930999301,1.0695013242485343,-0.33220334928557954,120202.0,Wout Weghorst,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,461548.0,Zidane Iqbal,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,162344.0,Philip Zinckernagel,2021/22
-2.612132700877979,-0.4885451095925563,-0.1345172403855673,0.1567641252900402,0.39620840543830793,0.264955865114737,-0.16185627220573515,-0.013892566036886052,0.0030257496463734056,0.15381523438832648,0.09376303827346512,-0.022579725098202576,0.0042442410783790855,0.002231544456022805,-0.05777485599476769,0.10633376087158486,-0.07922112056082707,0.09946008550217997,0.03952193014427952,-0.04050641666433156,-0.08792471642122164,-0.0014907435185493082,-0.0519497460945624,-0.022050904405590665,420922.0,Jan Zamburek,2021/22
-2.595875417265692,-0.489850263752354,-0.13643783631910508,0.15427331229205593,0.38311847096584384,0.27389995840347897,-0.1678719282405095,-0.009033969010786258,0.005074162203736908,0.15287585610014467,0.09757201675396686,-0.024698061118877932,0.001953173299443883,0.008022745038209933,-0.057005222220118855,0.08798814372761532,-0.07898197630226451,0.11505112813634555,0.040453792361390635,-0.030606357727242472,-0.08722938939708509,0.0003483008250222361,-0.051486035676124496,-0.019681323714597253,460029.0,Nathan Young-Coombes,2021/22
